item_id,rating,rated_at,mode,round
5e1b66ee80c0,3,2026-08-30T15:05:59,blind,12
36c931d688ee,2,2026-08-30T15:06:05,blind,12
4606044fb4b3,3,2026-08-30T15:06:12,blind,12
8f7a34107be7,1,2026-08-30T15:06:16,blind,12
c9519fbf79bc,3,2026-08-30T15:06:22,blind,12
22f9b76d906a,3,2026-08-30T15:06:29,blind,12
59b603bee731,3,2026-08-30T15:06:40,blind,12
0402e82d903f,2,2026-08-30T15:06:48,blind,12
54f378abe207,2,2026-08-30T15:06:53,blind,12
ca0493f93ccb,2,2026-08-30T15:06:59,blind,12
cd017f83b30b,4,2026-08-30T15:07:06,blind,12
7572cab94a07,3,2026-08-30T15:07:09,blind,12
c5bbc1153955,3,2026-08-30T15:07:17,blind,12
dcd240f913e5,2,2026-08-30T15:07:24,blind,12
cb4eb8d42060,3,2026-08-30T15:07:31,blind,12
19317a127209,2,2026-08-30T15:07:38,blind,12
4633165ff45c,1,2026-08-30T15:07:52,blind,12
49587df5a56c,3,2026-08-30T15:07:58,blind,12
6d11f380f9b5,1,2026-08-30T15:08:02,blind,12
2f1bb3d90487,2,2026-08-30T15:08:06,blind,12
8752120da3df,1,2026-08-30T15:08:12,blind,12
acc96f4040af,1,2026-08-30T15:08:15,blind,12
5de40960b161,4,2026-08-30T15:08:23,blind,12
abb9a5ecd2fb,1,2026-08-30T15:08:25,blind,12
d2810e1a58b5,1,2026-08-30T15:08:31,blind,12
e85bc1c08ad5,2,2026-08-30T15:08:42,blind,12
00d7ccd481dc,4,2026-08-30T15:08:52,blind,12
1f40c2d0ab19,3,2026-08-30T15:09:02,blind,12
189b747bca3a,4,2026-08-30T15:09:09,blind,12
6550c74d6b0b,2,2026-08-30T15:09:14,blind,12
c90f8a8df04c,2,2026-08-30T15:09:23,blind,12
137b1be381be,3,2026-08-30T15:09:28,blind,12
709c76361dd2,3,2026-08-30T15:09:32,blind,12
e7c4d7d45bb2,3,2026-08-30T15:09:42,blind,12
656567af3766,3,2026-08-30T15:09:47,blind,12
300f1c402e4b,1,2026-08-30T15:09:54,blind,12
1a355781c366,1,2026-08-30T15:09:58,blind,12
9d680f47f511,3,2026-08-30T15:10:01,blind,12
6ecd6157d9cd,5,2026-08-30T15:18:58,blind,13
e4d8a32edc66,4,2026-08-30T15:19:19,blind,13
3de436ac7c19,2,2026-08-30T15:19:33,blind,13
b43c64700883,2,2026-08-30T15:19:41,blind,13
bd2d2ba5ca07,2,2026-08-30T15:19:49,blind,13
c622b33f76ea,1,2026-08-30T15:19:58,blind,13
5ce855e28074,1,2026-08-30T15:20:02,blind,13
1c62cc90331e,2,2026-08-30T15:20:10,blind,13
587591a2dfa6,2,2026-08-30T15:20:26,blind,13
a671a1f0d73d,3,2026-08-30T15:20:38,blind,13
f8a444f585ae,2,2026-08-30T15:20:48,blind,13
9a1ef849db0c,3,2026-08-30T15:20:54,blind,13
8aae65b2cccb,4,2026-08-30T15:21:03,blind,13
d069967b42ce,4,2026-08-30T15:21:10,blind,13
16b7f5f7e312,3,2026-08-30T15:21:17,blind,13
16fc8450643a,2,2026-08-30T15:21:23,blind,13
8aad568d77c5,2,2026-08-30T15:21:34,blind,13
3d75f26d03df,3,2026-08-30T15:21:44,blind,13
a1522b062ff6,2,2026-08-30T15:21:51,blind,13
11e9591dee53,1,2026-08-30T15:21:57,blind,13
75429f6a7fbf,3,2026-08-30T15:22:03,blind,13
9c24a617db4c,4,2026-08-30T15:22:07,blind,13
60b1a26cc499,2,2026-08-30T15:22:13,blind,13
c9e1aa6737c6,2,2026-08-30T15:22:19,blind,13
9a11209d0775,2,2026-08-30T15:22:25,blind,13
c7e6b804a8ac,2,2026-08-30T15:22:30,blind,13
cab15905fc50,3,2026-08-30T15:22:36,blind,13
e7b2ae42e3ea,4,2026-08-30T15:22:43,blind,13
ae392b0b5ac4,3,2026-08-30T15:22:49,blind,13
1394cb981926,4,2026-08-30T15:22:54,blind,13
d456c03f9a6e,1,2026-08-30T15:23:02,blind,13
48f006bf9cce,2,2026-08-30T15:23:07,blind,13
7414cbc831eb,2,2026-08-30T15:23:16,blind,13
77bcc3a27798,4,2026-08-30T15:23:24,blind,13
cad6832134ea,4,2026-08-30T15:23:30,blind,13
e1527b505d2e,4,2026-08-30T15:23:38,blind,13
4b58f311895c,1,2026-08-30T15:23:50,blind,13
52426092124b,2,2026-08-30T15:23:54,blind,13
fae065f3317a,1,2026-08-30T15:23:59,blind,13
9626d1b7de72,1,2026-08-30T15:24:01,blind,13
b2a5a6705e14,1,2026-08-30T15:24:08,blind,13
28055557563a,2,2026-08-30T15:24:12,blind,13
0101a7d20994,3,2026-08-30T15:24:20,blind,13
6602346936bf,3,2026-08-30T15:24:31,blind,13
f1dd462137a5,2,2026-08-30T15:24:47,blind,13
b89e1a84b9cf,1,2026-08-30T15:24:55,blind,13
c6099094efd4,2,2026-08-30T15:25:03,blind,13
376499fbccf1,3,2026-08-30T15:25:11,blind,13
0c1f1d699f12,3,2026-08-30T15:25:19,blind,13
8ab577ccd7d1,2,2026-08-30T15:25:28,blind,13
e15984a66027,1,2026-08-30T15:25:36,blind,13
706cd41cc97e,3,2026-08-30T15:25:41,blind,13
acd28c6e92c9,4,2026-08-30T15:25:48,blind,13
1107e53e8577,2,2026-08-30T15:25:53,blind,13
0aabd17548cc,3,2026-08-30T15:25:59,blind,13
926c0111a8b6,3,2026-08-30T15:26:06,blind,13
32d398ea7ebc,3,2026-08-30T15:26:10,blind,13
23a436337eff,3,2026-08-31T21:58:28,blind,14
40b7aabeb3e5,3,2026-08-31T21:58:54,blind,14
6ce2b6612073,5,2026-08-31T21:59:06,blind,14
4c0e58183bf7,2,2026-08-31T21:59:14,blind,14
06db5a7bb1a2,1,2026-08-31T21:59:27,blind,14
2586985db15b,4,2026-08-31T21:59:37,blind,14
dee4eb19bed2,4,2026-08-31T21:59:46,blind,14
1d3ee2d40563,3,2026-08-31T21:59:57,blind,14
3c9118d8f151,4,2026-08-31T22:00:10,blind,14
7d10b3b4f942,4,2026-08-31T22:00:27,blind,14
0e3cbf434167,3,2026-08-31T22:00:35,blind,14
810918114eb3,1,2026-08-31T22:00:49,blind,14
98e585b4e1b1,4,2026-08-31T22:01:01,blind,14
7c74d3c4a83b,5,2026-08-31T22:01:12,blind,14
39d6fe5fb6fe,1,2026-08-31T22:01:20,blind,14
aa9cd586c69a,4,2026-08-31T22:01:23,blind,14
1e43ce26a477,3,2026-08-31T22:01:33,blind,14
14bc21a2d391,3,2026-08-31T22:01:37,blind,14
066ff542c4df,2,2026-08-31T22:01:48,blind,14
d3200b558aad,5,2026-08-31T22:01:55,blind,14
9fdee23ec745,4,2026-08-31T22:02:08,blind,14
9d92d36ebf3b,4,2026-08-31T22:02:18,blind,14
1f08bd11dcd9,2,2026-08-31T22:02:29,blind,14
c78d06a7f6d5,5,2026-08-31T22:02:36,blind,14
47a8da741390,3,2026-08-31T22:02:43,blind,14
76d73fd3b1c6,3,2026-08-31T22:02:52,blind,14
9a08e9d7eb9f,3,2026-08-31T22:03:02,blind,14
24bc24006e84,1,2026-08-31T22:03:13,blind,14
fbfec2ce3d2c,5,2026-08-31T22:03:32,blind,14
ad6bfb8102ed,4,2026-08-31T22:03:46,blind,14
b13ee02ff9f4,3,2026-08-31T22:04:02,blind,14
cf5bf72d87f9,5,2026-08-31T22:04:16,blind,14
dff8be608a78,3,2026-08-31T22:04:19,blind,14
3bdfff994b2e,2,2026-08-31T22:04:26,blind,14
a9da953aedf7,3,2026-08-31T22:04:38,blind,14
f92fa55fdd8c,3,2026-08-31T22:04:49,blind,14
ba5676709d6b,2,2026-08-31T22:04:57,blind,14
cae58538ec49,1,2026-08-31T22:05:07,blind,14
10dd72293b4a,1,2026-08-31T22:05:11,blind,14
921775e49046,3,2026-08-31T22:05:31,blind,14
6602a83a36b3,2,2026-08-31T22:05:40,blind,14
8053d5c013bd,2,2026-08-31T22:05:48,blind,14
5871db77184c,3,2026-08-31T22:05:52,blind,14
bebf7ae02788,5,2026-08-31T22:05:56,blind,14
1c7248544d67,4,2026-08-31T22:06:15,blind,14
85f48c3a542c,3,2026-08-31T22:06:39,blind,14
a290b7fbb999,1,2026-08-31T22:06:47,blind,14
52a6d7a3965f,3,2026-08-31T22:06:57,blind,14
eabcbf52806f,3,2026-08-31T22:07:04,blind,14
b6c6d24d346c,5,2026-08-31T22:08:07,blind,14
c69a25e0d70f,1,2026-08-31T22:08:11,blind,14
2fd97ee6fe05,3,2026-08-31T22:08:15,blind,14
708cb2259961,3,2026-08-31T22:08:21,blind,14
8f14f9531156,4,2026-08-31T22:08:24,blind,14
ec32b99b03ee,3,2026-08-31T22:08:42,blind,14
61c864bf4ade,5,2026-08-31T22:08:48,blind,14
0ffdbff06a5d,2,2026-08-31T22:08:52,blind,14
b3b2a9f07616,4,2026-08-31T22:09:01,blind,14
91cc30122fe0,1,2026-08-31T22:09:13,blind,14
3d44cd21d1a8,1,2026-08-31T22:09:29,blind,14
